EEG 1, EEG 2, EEG 3, EEG 4, EEG 5, EEG 6, EEG 7, EEG 8, ACC X, ACC Y, ACC Z, GYR X, GYR Y, GYR Z, BAT, CNT, VALID, DT, TRIG
77452.540,75148.200,85862.270,79332.120,75317.410,81690.840,79510.660,76494.670,-0.162,0.957,-0.347,-3.784,2.319,-1.160,66.667,120.000,1.000,2.976,0.000
77058.590,74777.230,85423.960,78918.720,74932.080,81271.900,79100.700,76100.880,-0.162,0.957,-0.345,-4.333,1.648,-1.312,66.667,121.000,1.000,0.012,0.000
76811.620,74565.670,85149.550,78656.270,74689.570,81011.280,78843.720,75849.100,-0.162,0.956,-0.349,-4.944,0.885,-1.221,66.667,122.000,1.000,1.932,0.000
76539.660,74304.130,84846.840,78392.420,74422.370,80722.020,78562.730,75576.580,-0.156,0.957,-0.353,-5.371,0.122,-1.251,66.667,123.000,1.000,14.357,0.000
76160.970,73909.710,84426.200,78035.850,74054.410,80320.130,78175.720,75208.540,-0.152,0.954,-0.349,-5.890,-0.519,-1.251,66.667,124.000,1.000,0.015,0.000
75710.190,73450.910,83928.020,77577.230,73622.260,79850.630,77724.040,74777.170,-0.148,0.953,-0.350,-6.378,-1.099,-1.038,66.667,125.000,1.000,2.513,0.000
75314.690,73075.150,83491.280,77159.420,73241.840,79440.980,77325.860,74391.320,-0.148,0.950,-0.349,-6.897,-1.801,-0.885,66.667,126.000,1.000,0.006,0.000
75019.960,72806.370,83165.110,76860.800,72954.000,79134.200,77023.020,74093.240,-0.150,0.944,-0.352,-7.355,-2.258,-0.793,66.667,127.000,1.000,13.189,0.000
74719.980,72520.920,82833.500,76557.790,72662.340,78822.150,76717.130,73795.100,-0.150,0.943,-0.352,-7.690,-2.838,-0.702,66.667,128.000,1.000,2.970,0.000
74365.700,72166.510,82438.690,76178.830,72315.660,78445.150,76351.660,73447.960,-0.149,0.941,-0.352,-7.843,-3.357,-0.732,66.667,129.000,1.000,0.012,0.000
73983.270,71778.140,82008.270,75780.590,71934.230,78025.040,75943.050,73065.310,-0.145,0.938,-0.352,-7.721,-3.723,-0.885,66.667,130.000,1.000,1.908,0.000
73621.670,71435.370,81604.540,75424.980,71576.850,77633.040,75557.270,72702.090,-0.137,0.933,-0.351,-7.599,-3.937,-1.099,66.667,131.000,1.000,2.452,0.000
73282.840,71146.740,81231.910,75071.340,71250.740,77282.160,75208.410,72364.880,-0.130,0.929,-0.351,-7.446,-4.089,-1.129,66.667,132.000,1.000,3.559,0.000
72947.980,70840.400,80862.590,74713.970,70928.160,76935.630,74866.330,72030.720,-0.127,0.921,-0.348,-7.111,-4.272,-1.099,66.667,133.000,1.000,8.278,0.000
72619.720,70475.290,80495.600,74406.270,70606.090,76579.310,74526.950,71707.110,-0.119,0.915,-0.348,-6.897,-4.425,-0.824,66.667,134.000,1.000,0.024,0.000
72272.260,70090.500,80106.370,74068.830,70265.070,76201.490,74171.600,71369.250,-0.114,0.910,-0.345,-6.317,-4.333,-0.488,66.667,135.000,1.000,1.837,0.000
71905.530,69753.040,79698.550,73654.500,69908.530,75819.640,73798.670,71007.550,-0.108,0.906,-0.344,-5.737,-4.211,-0.122,66.667,136.000,1.000,16.307,0.000
71541.770,69423.480,79295.790,73260.300,69554.830,75441.150,73423.520,70646.680,-0.110,0.906,-0.337,-4.974,-3.845,0.336,66.667,137.000,1.000,4.914,0.000
71194.450,69073.040,78913.050,72922.380,69217.950,75074.730,73067.660,70306.810,-0.116,0.911,-0.338,-4.456,-3.540,0.671,66.667,138.000,1.000,0.015,0.000
70872.630,68761.400,78558.800,72601.660,68907.160,74740.180,72741.200,69989.870,-0.123,0.917,-0.335,-3.998,-3.235,1.099,66.667,139.000,1.000,0.005,0.000
70560.690,68468.550,78212.640,72282.640,68604.470,74417.190,72422.520,69679.510,-0.128,0.921,-0.334,-3.510,-3.082,1.312,66.667,140.000,1.000,3.141,0.000
70217.460,68137.130,77832.600,71934.990,68271.550,74058.660,72072.410,69340.640,-0.130,0.922,-0.338,-3.021,-3.052,1.282,66.667,141.000,1.000,0.006,0.000
69826.480,67763.130,77401.500,71527.150,67893.070,73648.610,71675.790,68957.630,-0.130,0.925,-0.336,-2.594,-2.960,1.282,66.667,142.000,1.000,8.232,0.000
69464.690,67403.560,76998.630,71153.480,67539.700,73262.590,71305.330,68603.840,-0.130,0.929,-0.338,-2.075,-2.716,1.282,66.667,143.000,1.000,3.764,0.000
69159.870,67096.380,76657.870,70851.410,67241.860,72938.020,70992.090,68304.460,-0.127,0.930,-0.334,-1.587,-2.594,1.129,66.667,144.000,1.000,3.637,0.000
68853.460,66805.600,76319.530,70529.660,66946.630,72623.310,70683.240,68001.370,-0.127,0.933,-0.338,-1.190,-2.380,1.129,66.667,145.000,1.000,9.344,0.000
68512.550,66482.130,75944.420,70175.230,66617.630,72268.140,70336.360,67663.580,-0.129,0.935,-0.338,-0.854,-2.289,0.977,66.667,146.000,1.000,0.009,0.000
68144.870,66130.580,75538.480,69821.200,66260.480,71873.200,69952.700,67299.550,-0.130,0.932,-0.340,-0.610,-2.136,0.885,66.667,147.000,1.000,8.854,0.000
67804.190,65819.300,75161.090,69480.000,65928.510,71506.840,69595.350,66961.210,-0.132,0.931,-0.340,-0.366,-1.923,0.671,66.667,148.000,1.000,0.040,0.000
67485.440,65516.210,74808.300,69124.560,65619.900,71175.890,69273.810,66648.140,-0.131,0.928,-0.342,-0.031,-1.801,0.488,66.667,149.000,1.000,11.105,0.000
67163.140,65182.310,74453.330,68773.660,65311.020,70852.350,68958.020,66334.660,-0.129,0.927,-0.345,0.214,-1.648,0.427,66.667,150.000,1.000,0.011,0.000
66835.560,64853.000,74090.630,68457.630,64993.040,70512.470,68622.570,66009.460,-0.126,0.926,-0.346,0.519,-1.404,0.122,66.667,151.000,1.000,2.605,0.000
66471.910,64499.860,73685.990,68117.230,64637.760,70123.550,68241.870,65648.730,-0.121,0.928,-0.349,0.793,-1.251,-0.183,66.667,152.000,1.000,0.006,0.000
