EEG 1, EEG 2, EEG 3, EEG 4, EEG 5, EEG 6, EEG 7, EEG 8, ACC X, ACC Y, ACC Z, GYR X, GYR Y, GYR Z, BAT, CNT, VALID, DT, TRIG
47942.730,44704.140,71306.040,55577.010,59824.000,57095.110,47968.690,46350.650,-0.058,0.879,-0.529,-3.174,9.735,3.418,66.667,117.000,1.000,0.011,0.000
48558.030,45164.420,71619.160,56086.700,61749.300,57723.550,48411.520,46973.170,-0.058,0.877,-0.527,-3.998,9.613,3.357,66.667,118.000,1.000,0.003,0.000
47954.080,44555.030,71024.350,55570.100,62396.900,56714.020,47847.390,46246.930,-0.055,0.872,-0.529,-4.761,9.552,3.235,66.667,119.000,1.000,3.752,0.000
46623.840,43371.240,69792.160,54285.270,60724.820,55089.620,46671.140,44834.120,-0.056,0.869,-0.527,-5.249,9.491,3.204,66.667,120.000,1.000,0.009,0.000
45877.030,42733.930,68934.990,53449.070,58662.550,54461.180,45981.070,44163.980,-0.052,0.864,-0.530,-5.676,9.430,3.174,66.667,121.000,1.000,0.003,0.000
46193.480,43012.470,68966.990,53609.340,58383.920,55061.920,46195.970,44604.790,-0.051,0.860,-0.531,-5.829,9.247,3.021,66.667,122.000,1.000,2.545,0.000
46531.360,43248.380,69061.270,53857.670,59584.000,55412.430,46410.980,44948.200,-0.048,0.857,-0.529,-6.073,9.247,2.899,66.667,123.000,1.000,3.801,0.000
46104.050,42810.760,68633.890,53480.650,60055.810,54735.020,46000.010,44434.880,-0.048,0.858,-0.530,-6.348,9.064,2.838,66.667,124.000,1.000,6.149,0.000
45160.930,41962.730,67737.450,52558.370,58943.290,53595.720,45157.420,43436.630,-0.051,0.860,-0.529,-6.531,8.850,2.716,66.667,125.000,1.000,8.879,0.000
44535.750,41419.430,66987.790,51858.700,57426.090,53012.030,44577.480,42866.210,-0.053,0.861,-0.527,-6.714,8.759,2.625,66.667,126.000,1.000,9.872,0.000
44564.360,41438.330,66767.560,51763.500,56988.400,53188.690,44547.810,42980.640,-0.056,0.860,-0.527,-6.927,8.545,2.350,66.667,127.000,1.000,0.015,0.000
44661.530,41477.700,66672.200,51786.630,57590.930,53296.020,44567.780,43090.290,-0.058,0.865,-0.527,-7.141,8.392,2.106,66.667,128.000,1.000,0.009,0.000
44342.310,41147.230,66344.020,51491.550,57879.420,52847.860,44251.760,42725.900,-0.062,0.870,-0.527,-7.202,8.148,1.831,66.667,129.000,1.000,3.093,0.000
43692.450,40551.680,65696.680,50842.390,57188.990,52076.140,43656.040,42045.030,-0.062,0.871,-0.529,-7.599,7.751,1.312,66.667,130.000,1.000,0.008,0.000
43168.340,40084.340,65034.680,50249.710,56112.610,51530.000,43159.660,41549.580,-0.060,0.871,-0.531,-7.813,7.446,0.916,66.667,131.000,1.000,1.902,0.000
42973.560,39897.650,64619.450,49953.540,55562.360,51372.140,42934.860,41401.650,-0.056,0.871,-0.527,-7.935,7.141,0.397,66.667,132.000,1.000,8.718,0.000
42884.370,39782.590,64377.230,49801.820,55699.750,51285.880,42801.420,41325.300,-0.053,0.870,-0.524,-8.118,6.927,-0.061,66.667,133.000,1.000,9.372,0.000
42656.770,39544.510,64131.160,49575.660,55844.500,51019.760,42568.140,41081.690,-0.050,0.867,-0.525,-8.392,6.622,-0.305,66.667,134.000,1.000,0.007,0.000
42243.320,39159.080,63688.980,49149.650,55486.880,50543.100,42177.680,40657.380,-0.046,0.867,-0.523,-8.636,6.439,-0.641,66.667,135.000,1.000,2.748,0.000
41808.480,38768.970,63117.310,48660.730,54774.130,50047.420,41763.630,40238.370,-0.045,0.864,-0.522,-8.759,6.348,-0.854,66.667,136.000,1.000,0.006,0.000
41455.890,38444.930,62577.420,48233.390,54168.570,49661.230,41409.880,39911.630,-0.042,0.865,-0.518,-8.850,6.256,-1.068,66.667,137.000,1.000,27.940,0.000
41221.880,38212.880,62222.020,47948.580,53954.200,49431.290,41160.780,39694.900,-0.036,0.861,-0.518,-9.003,6.226,-1.282,66.667,138.000,1.000,3.660,0.000
41045.460,38024.900,62012.310,47754.360,53960.400,49280.600,40971.340,39523.480,-0.035,0.858,-0.510,-9.094,6.287,-1.190,66.667,139.000,1.000,0.017,0.000
40797.570,37778.310,61703.880,47478.880,53824.150,49005.450,40716.000,39275.950,-0.037,0.858,-0.505,-9.277,6.378,-1.129,66.667,140.000,1.000,0.012,0.000
40430.440,37437.390,61196.160,47062.420,53376.020,48540.430,40349.720,38908.720,-0.040,0.854,-0.502,-9.399,6.500,-1.038,66.667,141.000,1.000,12.664,0.000
39974.290,37017.420,60575.820,46545.950,52742.870,47990.900,39899.970,38453.400,-0.042,0.847,-0.500,-9.491,6.500,-1.099,66.667,142.000,1.000,2.366,0.000
39644.620,36707.590,60146.520,46168.450,52279.030,47654.870,39569.020,38132.820,-0.045,0.844,-0.500,-9.430,6.561,-0.977,66.667,143.000,1.000,2.498,0.000
39504.990,36558.570,59962.220,45993.650,52174.620,47576.520,39406.200,38006.040,-0.052,0.840,-0.496,-9.094,6.348,-1.007,66.667,144.000,1.000,2.533,0.000
39379.380,36420.790,59756.630,45831.500,52195.390,47457.000,39256.430,37890.780,-0.058,0.841,-0.496,-8.850,6.195,-0.854,66.667,145.000,1.000,2.497,0.000
39071.130,36129.960,59310.640,45482.020,51955.750,47049.090,38953.840,37579.850,-0.061,0.847,-0.495,-8.514,5.920,-1.007,66.667,146.000,1.000,2.475,0.000
38548.070,35649.880,58644.360,44914.820,51324.550,46408.250,38458.710,37049.770,-0.065,0.852,-0.494,-8.270,5.646,-1.068,66.667,147.000,1.000,2.498,0.000
38151.790,35285.380,58164.580,44478.270,50695.300,46000.980,38075.300,36663.790,-0.070,0.858,-0.490,-8.148,5.005,-1.068,66.667,148.000,1.000,2.496,0.000
38037.950,35161.990,57993.670,44318.210,50507.910,45967.630,37929.900,36568.780,-0.069,0.867,-0.488,-8.148,4.547,-1.038,66.667,149.000,1.000,2.473,0.000
37991.680,35091.150,57849.460,44227.290,50615.910,45940.240,37840.390,36533.670,-0.065,0.872,-0.490,-8.118,4.150,-0.916,66.667,150.000,1.000,2.532,0.000
37724.350,34830.010,57446.320,43921.530,50509.950,45560.970,37568.990,36254.900,-0.065,0.880,-0.491,-8.209,3.906,-0.885,66.667,151.000,1.000,2.471,0.000
